"id","company_id","type","discount_condition","discount_type","start_date","end_date","image","size_min","size_max","like_count","dislike_count","short_description","time_create","creator_user_id","discount_name","is_archived","fixed_size"
1183,1601,Фитнес студия,"Скидка действует на все абонементы, кроме 8 занятий.
Промокод можно указать в приложении, ссылки:

1. Iphone: https://apps.apple.com/app/relax-studio/id6670167994

2. Android: https://play.google.com/store/apps/details?id=by.alga.relax

3. Huawei: https://appgallery.huawei.com/app/C111871293",PROMOCODE,2026-03-05,,https://andersen-benefits.s3.amazonaws.com/643657850_1073845042473027_4315846574720074497_n7231cb23-cbd8-4695-8e29-7e44a9912ed5.jpg,10.00,10.00,0,0,"0457",2026-03-05 13:02:00.864,2833,"",false,
1263,1683,Beauty,By Promo Code,PROMOCODE,2026-04-14,2026-12-31,https://andersen-benefits.s3.amazonaws.com/e5d9a7712cfa41839e2f46dc1753e7-mango-spa-logo-923461e2dc464b86ad48a68d56d666-booksy001020be-905c-44e7-ba4d-b2da21ba2d7a.jpeg,10.00,20.00,0,0,ANDERSEN,2026-04-14 14:42:17.908,1544,"",false,
1055,1451,online shop,Use promocode while ordering,PROMOCODE,2025-12-18,2026-01-19,https://andersen-benefits.s3.amazonaws.com/images05207cac-d938-4899-a6ff-7ed67e2ef679.png,10.00,10.00,0,0,GOLD60,2025-12-18 14:14:22.227,1548,"",true,
1092,1497,Depilation,First-time customer discount: 10% to 30% off (depending on the service area).,PROMOCODE,2026-01-19,,https://andersen-benefits.s3.amazonaws.com/pexels-cottonbro-41531883d140b42-e92f-4108-bf00-0dfba53d7834.jpg,10.00,30.00,0,0,ANDERSENWAX,2026-01-19 14:17:59.707,20,"",false,
1184,1602,Shop,Enter the promo code at checkout,PROMOCODE,2026-03-05,2026-03-31,https://andersen-benefits.s3.amazonaws.com/trendyol-logo-png_seeklogo-34674085458bc0-bd64-466d-9fef-d62b35aabd8d.png,25.00,25.00,1,1,Novruz25,2026-03-05 13:30:10.481,2943,"",true,
1264,1684,Cleaning,use the promocode,PROMOCODE,2026-04-15,,https://andersen-benefits.s3.amazonaws.com/no_paddingaf7a19e9-db1a-46c0-a1a7-fd81b7a02b0b.png,20.00,20.00,0,0,Andersen,2026-04-15 19:32:30.859,19,"",false,
1265,1685,acting school,use the promo code,PROMOCODE,2026-04-15,,https://andersen-benefits.s3.amazonaws.com/Frame%201267794a554-01f9-4781-a612-74ac52977fe0.png,10.00,10.00,0,0,has_softskills,2026-04-15 19:41:09.479,19,"",false,
1185,1603,massage,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.",PROMOCODE,2026-03-05,,https://andersen-benefits.s3.amazonaws.com/Image%20-%202026-03-05T170057.7079d8fde4d-ebe4-416f-87e3-368ebc63bf89.jpg,16.00,50.00,0,0,#Andersen,2026-03-05 16:04:10.872,18,"",false,
1056,1452,insurance for car,use promocode,PROMOCODE,2025-12-18,2026-01-19,https://andersen-benefits.s3.amazonaws.com/logoWithFlagLine80f39c71-9963-4c2b-839a-819d9847309c.png,15.00,15.00,0,0,kupony,2025-12-18 14:18:36.845,1548,"",true,
1266,1686,Coffee and Plant Shop,"To receive a discount, you need to place an order using the phone number +994 51 206 20 66.

When placing the order, the condition for receiving the discount is delivery to Caspian Plaza. Please specify that the delivery is to Caspian Plaza, Building 1, 14th floor, Andersen company. For deliveries to Caspian Plaza, you will receive a 15% discount.",OTHER,2026-04-16,,https://andersen-benefits.s3.amazonaws.com/cafe-botanist-scaled012ffa03-ded9-41c7-8061-c4823b13f195.jpg,0.00,0.00,7,0,"",2026-04-16 07:57:35.090,5088,"15%",false,
1093,1498,Food,"Скидка 10% на все меню в зале и навынос
Скидка 10% на весь чек при заказе банкета (скидка не распространяется на алкоголь).",SHOW_AT_LOCATION,2026-01-19,2026-04-30,https://andersen-benefits.s3.amazonaws.com/photo_5435879501276582370_x155050c9-b217-436c-80f4-c80d737f3023.jpg,10.00,10.00,1,0,"При предъявлении пропуска, который подтверждает, что человек сотрудник компании",2026-01-19 14:27:34.348,1171,"",true,
1094,1501,Gym,"Discount conditions

TechnoFit special offer for employees and their relatives / close family members:
- 10% discount for a 3-month membership
- 15% discount for a 6-month membership
- 15% discount for a 1-year (annual) membership

Personal training sessions are paid separately.
Registration is done through the TechnoFit manager, Anna.
Please use the company promo code when signing up
phone
+7 (777) 750-00-99",PROMOCODE,2026-01-19,,https://andersen-benefits.s3.amazonaws.com/473572927_1062658375873532_6939894950722152488_n7d1afee6-931e-4f70-bf9a-266b7b729338.jpg,10.00,15.00,0,0,ANDRSNFT,2026-01-19 14:42:22.096,55,"",false,
1095,1502,Food,Скидка на весь чек по предъявлению пропуска сотрудника (в т.ч. странички на портале). Не распространяется на комбо. Не суммируется с другими скидками.,SHOW_AT_LOCATION,2026-01-21,,https://andersen-benefits.s3.amazonaws.com/5435879501276582398339624e0-f4e2-4b30-ab2a-14f5ed058a00.jpg,15.00,15.00,8,0,При предъявлении пропуска сотрудника (в т.ч. странички на портале),2026-01-19 14:42:45.470,1171,"",false,
1186,1604,Beauty,"Скидка 15% предоставляется на первое посещение при записи через Instagram и предъявлении промокода.
Скидка 10% предоставляется постоянным клиентам при записи через Instagram и предъявлении промокода.",PROMOCODE,2026-03-06,,https://andersen-benefits.s3.amazonaws.com/634274459_1439014181021314_5020919572355400860_n3282a84f-6ab4-48fa-9537-b8ab6a08efc9.jpg,10.00,15.00,0,0,AndersenLab ,2026-03-06 08:28:14.959,4335,"",false,
1267,1695,Fast food,"To receive a discount, use the promo code TostchuGokhan when placing your order and making a purchase.",PROMOCODE,2026-04-16,,https://andersen-benefits.s3.amazonaws.com/original0551bee4-0256-4ad6-b303-e3b23bd44ba4.jpg,15.00,15.00,4,0,TostchuGokhan,2026-04-16 08:18:38.944,5088,"",false,
1057,1453,online shop,use promocode,PROMOCODE,2025-12-18,2026-01-31,https://andersen-benefits.s3.amazonaws.com/placeholder_imagedbfeb48e-9819-4235-8376-315b4e656d3d.png,10.00,10.00,0,0,kupony,2025-12-18 14:22:58.639,1548,"",true,
716,563,Gifts & Art,By Promo Code,PROMOCODE,2025-04-22,,https://andersen-benefits.s3.amazonaws.com/photo_2025-04-22_13-49-578b21c3cc-b408-4a37-8a4f-b99ecc93d042.jpg,10.00,10.00,0,0,Andersen,2025-04-22 11:57:30.019,1544,"",false,
999,1389,online store,"Go to the website and choose any products that are not on sale. When you place your order, a 10% discount will be applied automatically.",PROMOCODE,2025-11-18,2025-12-18,https://andersen-benefits.s3.amazonaws.com/64976-3a3bc3305-2682-4f83-b074-e708260515fa.jpg,10.00,10.00,0,0,PROMOKODCOMUA,2025-11-18 10:25:35.949,46,"",true,
1096,1503,Тренажерный зал,указать промокод,PROMOCODE,2026-01-20,,https://andersen-benefits.s3.amazonaws.com/1743151041_427fa6eff-6ba4-45ed-b142-b7a17c6c24b8.jpg,10.00,10.00,2,0,FOK-Andersen,2026-01-20 06:38:57.812,3491,"",false,
1142,1557,Technique,Discount with promo code,PROMOCODE,2026-02-10,2026-03-08,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202026-02-10%20%D0%B2%2018.01.0707e47bd5-23c1-4ea8-8eae-1215ee9f6bda.png,10.00,10.00,0,0,dreame15,2026-02-10 16:04:08.353,52,"",true,
1268,1696,Fast food,"To receive a bonus/discount, you need to mention during your purchase that you are from the Andersen company.

If you state that you are an employee of the Anderson company located nearby, you will be eligible for a special discount.

For example:
	- If you buy a doner priced at 3.60 AZN, you can get it for 3.00 AZN.
	- If you buy a large pizza priced at 20 AZN, you can purchase it for 15 AZN.

It is enough to simply say that you are an employee of the Andersen company located nearby in Caspian Plaza, and you will receive a special discount.",OTHER,2026-04-16,,https://andersen-benefits.s3.amazonaws.com/WhatsApp%20Image%202026-04-16%20at%2013.27.02a41d2849-2e62-4b7b-b1e5-b9c8ed82a0cd.jpeg,0.00,0.00,3,0,"",2026-04-16 09:30:54.577,5088,Andersen,false,
1058,1454,Yoga,"For those who attend twice a week, a 10% discount is provided (instead of 20 EUR, the session will cost 18 EUR).",PROMOCODE,2026-01-01,,https://andersen-benefits.s3.amazonaws.com/pexels-olly-9177326be643af-45e8-4aa2-b53a-cf46b1506274.jpg,10.00,10.00,0,0,OK.YOG,2025-12-19 09:47:58.351,20,"",false,
1097,1504,Flowers,For Andersen employees - 10 %,PROMOCODE,2026-01-20,,https://andersen-benefits.s3.amazonaws.com/129a10d74c824236d5f79b75957939f5fa1c70b1-15c3-4c5d-bc5c-5a0b9bbb148e.jpg,10.00,10.00,0,0,Andersen,2026-01-20 07:00:27.478,55,"",false,
1187,1605,Flowers and coffee shop,"The discount will be applied using promo codes, which you can find under the ""get a promocode"" button.",PROMOCODE,2026-03-09,,https://andersen-benefits.s3.amazonaws.com/Image%20-%202026-03-09T101255.3758e6670d5-c956-4da9-9a12-205fc93b304f.jpg,10.00,15.00,0,0,FLORIKA10 (10% discount) and FLORIKA15 (15% discount for self-collection),2026-03-09 09:15:21.817,18,"",false,
1269,1697,Sporting goods store,"To receive a discount, you need to use the promo code GlobalSport2025 at the time of purchase.",PROMOCODE,2026-04-16,,https://andersen-benefits.s3.amazonaws.com/images7b886f41-7b4b-457e-95c9-c103d1d0432f.png,10.00,10.00,1,0,GlobalSport2025,2026-04-16 11:00:24.848,5088,"",false,
1059,1455,Cosmetologist,"10% corporate discount on facial massages and all cosmetic procedures.",PROMOCODE,2026-01-01,,https://andersen-benefits.s3.amazonaws.com/59204674499648582728e700fa9-a049-40fb-9ee1-cfe4d65905bd.jpg,10.00,10.00,0,0,ANDERSENANGEL,2025-12-19 10:35:12.481,20,"",false,
1188,1606,Shops,By Promo Code,PROMOCODE,2026-03-09,,https://andersen-benefits.s3.amazonaws.com/photo_2026-03-09_13-16-12ec2f2fed-7d8c-4eae-9208-c31dbf47ae5c.jpg,20.00,20.00,0,0,Andersen,2026-03-09 12:18:52.282,1544,"",false,
1098,1505,Shop,For offline and online orders via insta direct or whatsApp,PROMOCODE,2026-01-20,,https://andersen-benefits.s3.amazonaws.com/2%20%282%29a7ef6c28-4054-4237-afdd-bb1472955f84.jpg,15.00,15.00,0,0,Andersen,2026-01-20 07:06:04.684,55,"",false,
732,580,Board games,By Promo Code,PROMOCODE,2025-05-09,,https://andersen-benefits.s3.amazonaws.com/logo2-696c155352f-4aee-44e2-a7ad-162afa570820.jpg,10.00,10.00,1,0,ANDERSEN,2025-05-09 12:18:36.417,15,"",false,
711,558,Арт-студия,Скидка 25% для сотрудников компании Андерсен по предъявлению пропуска и промокода,PROMOCODE,2025-04-21,,https://andersen-benefits.s3.amazonaws.com/229038_orf73708c8-75db-4e09-af6e-21c62bbae563.jpg,25.00,25.00,2,0,ANDERSEN,2025-04-21 06:52:45.663,3500,"",false,
1099,1506,Shop,Online and offline orders,PROMOCODE,2026-01-20,,https://andersen-benefits.s3.amazonaws.com/bd5cd762-e16e-4127-a98fe7170-c8b6-4c89-bbef-50b7e52ca30c.jpeg,10.00,10.00,0,0,Andersen,2026-01-20 07:12:43.816,55,"",false,
1189,1607,Art Services,By Promo Code,PROMOCODE,2026-03-09,,https://andersen-benefits.s3.amazonaws.com/IMG_1864718093b7-5cd8-43b0-96f2-19681eb12389.JPEG,20.00,20.00,0,0,Andersen,2026-03-09 12:27:56.997,1544,"",false,
1271,1699,Events,"Для сотрудников компании Andersen предусмотрено два варианта скидки (на выбор): 
1) Скидка 10% на аренду площадки под любое мероприятие.
2) Скидка 10% и бонус (башня для шампанского или 1 час дополнительной аренды) при проведении мероприятия в формате кулинарного МК",PROMOCODE,2026-04-16,,https://andersen-benefits.s3.amazonaws.com/448517350_1221867265466368_5258654110618471119_n8f473b07-ab5d-4ed0-a7ad-50fad58da5c9.jpg,10.00,10.00,0,0,AndersenLab,2026-04-16 14:35:21.621,4335,"",false,
1190,1608,Food,Use promocode,PROMOCODE,2026-03-09,2026-12-31,https://andersen-benefits.s3.amazonaws.com/png-clipart-domino-s-pizza-miraculous-ladybug-cat-noir-the-official-game-dodo-pizza-pizza-pizza-pizza-food-oranged2cda801-00ef-4bfc-b93b-75550709f060.png,10.00,10.00,1,0,Andersen10,2026-03-09 13:30:06.031,19,"",false,
1100,1507,Language school,By Promo Code,PROMOCODE,2026-01-20,,https://andersen-benefits.s3.amazonaws.com/logo-main-staff5a182925-5be7-4ec2-afa2-9bacdeacbe93.png,4.00,20.00,0,0,Andersen,2026-01-20 14:47:20.595,1544,"",false,
1060,1456,Лаунж-бар,Скидка активируется по промокоду (не действует на акционные предложения и не суммируется с другими скидками),PROMOCODE,2025-12-20,2026-01-31,https://andersen-benefits.s3.amazonaws.com/%D0%94%D0%A3%D0%A2%D0%ACd2bcb953-9584-493c-8125-f2d9affdf3d7.png,3.00,3.00,0,0,AndersenДуть,2025-12-20 11:23:22.889,3167,"",true,
723,570,Beauty salon,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.
(tell the promo code to the administrator when making an appointment or specify in a comment when booking on the website)",PROMOCODE,2025-04-29,,https://andersen-benefits.s3.amazonaws.com/thumbnail_logo%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B8%CC%86%202324676e2-688a-469f-b923-95fe6b654041.jpg,10.00,10.00,3,0,Andersen,2025-04-29 14:14:17.651,18,"",false,
683,529,Клининговая компания,Скидка действует при оформлении заказа через сайт на обычную уборку и мойку окон.,PROMOCODE,2025-04-04,,https://andersen-benefits.s3.amazonaws.com/Screenshot%20at%20Apr%2004%2016-46-46f3a7d835-9834-4835-97bd-8abad04a208c.png,20.00,20.00,3,1,Andersen,2025-04-04 13:10:23.050,3167,"",false,
1101,1509,Cleaning,Cleaning services for Almaty and Astana,PROMOCODE,2026-01-22,2026-01-31,https://andersen-benefits.s3.amazonaws.com/6364def2a0e3cf75e07caad182a04c168fccaacc-109f-4eb9-b6be-331220978af4.jpg,15.00,15.00,0,0,top15,2026-01-21 19:25:48.519,55,"",true,
1191,1609,Outdoor activities,"With the promo code STEPBYSTEP2021, you will receive a 15% discount on one-day trips and a 10% discount on two-day trips

P.S. Payment will be accepted by card-to-card transfer only",PROMOCODE,2026-03-10,,https://andersen-benefits.s3.amazonaws.com/image%20%283%290c75b10e-7d2d-4373-a5ae-43fa1ae4fa9d.png,15.00,15.00,1,0,stepbystep2021,2026-03-10 13:32:27.181,2943,"",false,
1272,1700,Food,"Скидка 7% для сотрудников компании Andersen действует при заказе через сайт
Акции и скидки не суммируются",PROMOCODE,2026-04-17,,https://andersen-benefits.s3.amazonaws.com/460711747_1065166775008672_5050327050009459839_n70019943-d729-43da-8194-28d88a7e3675.jpg,7.00,7.00,4,0,AndersenLab,2026-04-17 06:28:28.342,4335,"",false,
1061,1457,"Химчистка, ремонт обуви","Скидка 10% на все виды услуг: чистка обуви и аксессуаров, ремонт, реставрация, покраска изделий.",PROMOCODE,2026-01-01,,https://andersen-benefits.s3.amazonaws.com/IMG_9156595451fa-ea54-4af3-93ba-7ea983446379.JPG,10.00,10.00,1,0,ZanAnd,2025-12-22 09:19:36.602,2833,"",false,
1273,1701,Эстетическая косметология,Скидка предоставляется при предъявлении именного пропуска либо скрина личного профиля с портала.,SHOW_AT_LOCATION,2026-04-22,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202026-04-22%20%D0%B2%2014.22.06b74405ab-a44e-410b-8544-986821c9cb78.png,10.00,15.00,0,0,"Скидка - 10% на одну зону, 15% на две при записи в один день.",2026-04-22 11:22:50.545,3861,"",false,
